Function ID	Function Name	Soil microbial communitie 3300051019	Soil microbial communitie 3300051162	Soil microbial communitie 3300051161	Soil microbial communitie 3300051208	Soil microbial communitie 3300051207	Soil microbial communitie 3300051206	Soil microbial communitie 3300052722	Soil microbial communitie 3300052920	Soil microbial communitie 3300052919	Soil microbial communitie 3300056874	Soil microbial communitie 3300056859	Soil microbial communitie 3300056873	Soil microbial communitie 3300056968	Soil microbial communitie 3300056860	Soil microbial communitie 3300056967	Soil microbial communitie 3300060290	Soil microbial communitie 3300056875	Soil microbial communitie 3300056969	Soil microbial communitie 3300056594	Soil microbial communitie 3300056862	Soil microbial communitie 3300056861	Soil microbial communitie 3300056611	Soil microbial communitie 3300056619	Soil microbial communitie 3300056620	Soil microbial communitie 3300056618	Soil microbial communitie 3300056612	Soil microbial communitie 3300056595	Soil microbial communitie 3300060274	Soil microbial communitie 3300061209	Soil microbial communitie 3300061208	Soil microbial communitie 3300060272	Soil microbial communitie 3300060271	Soil microbial communitie 3300060275	Soil microbial communitie 3300060276	Soil microbial communitie 3300061215	Soil microbial communitie 3300061210	
KO:K19130	CRISPR-associated endonuclease Csy4 [EC:3.1.-.-]	0	0	0	0	5	15	0	5	12	0	0	0	0	21	18	0	0	15	0	0	0	0	0	0	0	0	0	0	5	46	0	0	8	0	0	0	
KO:K19131	CRISPR-associated protein Csb1	125	35	26	15	37	36	74	117	52	91	14	90	41	33	58	22	45	43	82	44	35	82	45	18	62	50	20	24	126	97	22	27	63	34	100	41	
KO:K19132	CRISPR-associated protein Csb2	140	36	38	36	43	69	105	157	73	105	33	116	46	89	106	23	57	63	102	61	48	117	42	44	121	45	41	38	159	156	11	51	56	40	122	60	
KO:K19133	CRISPR-associated protein Csb3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	
KO:K19134	CRISPR-associated protein Csx10	12	3	14	19	9	24	36	17	15	27	5	8	24	9	14	5	16	6	3	7	15	22	22	16	12	5	11	13	39	33	4	8	4	4	35	14	
KO:K19135	CRISPR-associated protein Csx14	78	14	20	7	0	0	21	45	0	50	5	38	0	0	0	5	0	14	34	22	0	32	15	0	55	6	13	9	43	15	6	0	7	10	31	0	
KO:K19136	CRISPR-associated protein Csx17	61	0	18	13	13	19	35	62	12	28	16	60	11	27	18	4	16	12	15	29	4	107	16	20	82	9	11	4	50	46	10	7	7	0	77	24	
KO:K19138	CRISPR-associated protein Csm2	29	22	24	9	11	25	48	101	18	63	0	4	21	0	18	12	9	0	18	34	4	56	60	39	32	27	5	18	123	65	11	0	11	31	75	7	
KO:K19139	CRISPR-associated protein Csm4	123	65	55	31	16	30	138	148	13	101	4	7	45	25	19	63	79	19	65	18	10	262	165	84	254	32	10	0	181	115	8	9	36	47	105	12	
KO:K19140	CRISPR-associated protein Csm5	70	36	59	24	23	77	95	221	43	57	4	28	64	53	45	25	25	36	46	44	18	269	95	85	175	13	13	42	237	92	15	9	52	82	119	41	
KO:K19141	CRISPR-associated protein Cmr5	15	5	0	0	4	0	42	43	6	39	0	6	3	0	3	11	13	8	34	8	0	38	24	41	7	5	11	0	93	31	0	0	5	14	17	11	
KO:K19142	CRISPR-associated protein Cmr6	31	15	4	21	8	0	81	59	17	54	0	17	0	6	0	15	53	3	39	33	3	74	53	27	0	18	16	5	95	55	0	6	9	24	68	7	
KO:K19144	CRISPR-associated protein Csx3	76	39	0	13	9	16	29	30	19	26	10	0	35	5	20	15	0	0	39	12	0	43	15	4	0	14	5	8	36	14	0	11	16	6	22	14	
KO:K19145	CRISPR-associated protein Csx16	0	0	19	12	8	23	52	62	21	0	5	5	17	0	8	0	15	4	0	16	0	5	0	0	0	32	5	0	101	36	15	7	27	47	101	0	
KO:K19147	5-methylcytosine-specific restriction enzyme subunit McrC	209	108	75	67	90	219	125	261	83	201	14	118	162	157	212	109	94	121	166	113	85	199	159	43	234	204	87	70	371	211	30	90	139	117	256	137	
KO:K19155	toxin YhaV [EC:3.1.-.-]	0	0	0	72	40	89	30	79	105	0	0	6	8	82	73	0	4	87	6	46	48	8	22	49	4	91	74	74	46	133	0	60	37	13	51	68	
KO:K19156	antitoxin PrlF	4953	3156	1834	1302	1365	1951	3309	3210	1572	4448	847	1705	3207	1661	1987	1918	1447	1659	3551	2561	1168	4431	3098	1362	6125	1573	1299	1046	4780	2535	1280	1548	2056	2305	3430	1549	
KO:K19157	mRNA interferase YafQ [EC:3.1.-.-]	693	387	373	300	275	349	799	1082	502	705	198	333	738	327	350	478	357	267	589	675	237	768	598	382	985	381	130	207	1343	833	294	316	547	581	960	233	
KO:K19158	toxin YoeB [EC:3.1.-.-]	1915	1144	693	679	665	867	1515	1871	972	2013	360	941	1310	862	927	733	749	552	1292	1188	589	1335	1227	540	1624	867	558	610	2523	1492	484	723	924	1098	1872	524	
KO:K19159	antitoxin YefM	2916	1605	1094	989	1052	1288	2089	2432	1310	3027	599	1437	1914	1395	1628	1260	1126	1172	2065	1811	902	2361	2132	986	2785	1340	971	773	3668	2151	894	1084	1312	1692	2729	937	
KO:K19162	hha toxicity modulator TomB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19163	toxin CcdB	5	26	20	146	186	207	143	203	206	63	14	182	43	221	223	22	79	199	26	141	147	32	69	65	5	143	175	208	302	350	42	103	87	62	182	146	
KO:K19164	antitoxin CcdA	91	50	33	144	173	181	167	258	222	98	17	182	58	202	262	42	81	225	56	123	158	107	79	70	130	147	162	193	284	386	64	135	133	142	183	156	
KO:K19165	antitoxin Phd	911	589	494	372	512	503	915	892	501	906	282	456	754	572	582	367	463	495	721	708	404	501	645	379	616	543	425	391	1544	824	304	412	438	679	1143	407	
KO:K19166	mRNA interferase HigB [EC:3.1.-.-]	661	349	217	435	355	653	482	620	489	799	159	459	468	656	787	243	351	554	373	590	354	587	374	318	759	406	347	315	1188	874	208	332	307	451	824	533	
KO:K19167	protein AbiQ	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19168	toxin CptA	17	0	12	109	172	178	90	120	191	18	0	184	0	139	189	15	69	139	7	111	93	8	58	48	6	146	179	119	79	221	8	55	65	11	93	132	
KO:K19169	DNA sulfur modification protein DndB	231	65	58	31	57	65	198	201	31	154	20	80	110	57	97	62	40	34	121	86	40	294	135	108	400	59	18	90	251	145	30	74	38	49	187	39	
KO:K19170	DNA sulfur modification protein DndC	261	184	80	64	52	39	245	374	91	216	78	151	274	119	113	86	148	27	248	213	89	402	277	128	389	145	38	108	437	136	98	75	113	159	329	26	
KO:K19171	DNA sulfur modification protein DndD	174	87	73	88	77	66	248	355	171	105	25	45	139	64	69	55	61	24	122	150	41	261	148	29	400	76	20	76	526	236	55	48	115	134	358	31	
KO:K19172	DNA sulfur modification protein DndE	301	147	54	78	83	60	134	151	159	185	43	56	122	87	87	66	39	51	132	125	67	129	158	45	121	52	31	56	205	193	66	80	107	71	152	66	
KO:K19173	DNA phosphorothioation-dependent restriction protein DptF	0	0	0	0	4	5	0	0	5	0	0	0	0	4	11	0	0	5	0	0	4	0	0	0	0	0	5	6	0	14	0	4	3	0	0	6	
KO:K19174	DNA phosphorothioation-dependent restriction protein DptG	0	4	0	3	8	6	0	4	14	0	0	0	0	5	17	0	0	10	0	5	4	0	0	5	0	0	0	7	0	17	0	8	0	0	0	6	
KO:K19175	DNA phosphorothioation-dependent restriction protein DptH	161	39	21	70	77	105	151	293	201	74	0	50	90	89	102	13	34	72	65	64	65	146	22	26	216	110	63	58	315	285	33	51	92	76	263	90	
KO:K19176	fatty acid amide hydrolase 2 [EC:3.5.1.99]	42	43	18	23	24	26	42	69	16	38	11	6	37	19	7	21	13	9	31	35	15	0	21	6	0	5	9	0	32	12	26	12	20	14	71	4	
KO:K19178	POLQ-like helicase [EC:3.6.4.12]	41	3	0	5	6	0	23	6	0	36	0	19	25	12	6	4	0	4	14	8	4	20	3	5	24	0	4	0	16	3	0	0	0	14	9	32	
KO:K19181	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) [EC:1.1.1.292]	439	190	207	259	481	654	313	671	412	360	51	271	222	481	585	157	179	560	289	366	258	334	291	168	348	323	396	235	578	662	51	249	322	182	535	535	
KO:K19188	2,6-dihydroxypseudooxynicotine hydrolase [EC:3.7.1.19]	53	19	10	20	45	51	44	23	29	30	7	11	0	20	50	10	0	33	24	17	14	21	7	32	43	32	19	12	21	55	0	27	8	0	28	32	
KO:K19189	2,6-dihydroxypyridine 3-monooxygenase [EC:1.14.13.10]	20	0	0	6	38	34	5	7	12	32	11	0	9	37	17	11	5	41	19	24	45	0	25	0	6	26	35	30	0	25	0	7	6	0	0	61	
KO:K19190	nicotine blue oxidoreductase [EC:1.1.1.328]	0	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19199	protein-histidine N-methyltransferase [EC:2.1.1.85]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19200	isopenicillin-N N-acyltransferase like protein	3652	2350	1781	1325	1610	1727	2481	2971	1507	2892	748	1199	2615	1450	1635	1300	1211	1458	2536	1999	1051	1933	1946	868	1974	1373	1110	1033	3557	1915	900	1233	1584	1712	2788	1388	
KO:K19203	pimaricinolide synthase PimS1	0	0	0	0	67	42	11	0	0	67	0	8	0	29	63	17	9	142	0	27	67	0	31	0	4	21	11	3	4	55	0	41	0	4	4	129	
KO:K19204	pimaricinolide synthase PimS2	0	0	0	0	0	0	6	0	0	40	0	0	15	0	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19208	candicidin polyketide synthase FscE	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	
KO:K19215	beta-lactamase class C ACT/MIR [EC:3.5.2.6]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	
KO:K19220	peptidoglycan DL-endopeptidase CwlS [EC:3.4.-.-]	54	6	0	0	0	0	10	17	14	96	0	0	17	0	0	40	7	0	0	0	0	12	17	6	0	0	5	0	14	18	0	0	0	8	5	0	
KO:K19221	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	7619	4050	2512	1364	1740	1793	4409	4055	1629	6367	1401	2529	4505	1843	2003	2841	2323	1516	5014	3238	1524	6898	4082	1900	8529	2116	1503	1213	5472	2719	1576	1809	2789	2977	4382	1762	
KO:K19222	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	579	439	331	803	1351	1864	783	1049	1001	603	206	435	563	1167	1559	363	333	1716	506	761	917	159	803	590	260	917	1007	808	1065	1538	182	736	484	460	841	1483	
KO:K19223	peptidoglycan DL-endopeptidase LytF [EC:3.4.-.-]	3	16	0	4	0	10	12	0	23	9	10	7	10	0	0	0	13	8	0	12	18	28	0	13	6	4	8	24	4	71	0	18	11	0	26	21	
KO:K19224	peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]	674	505	295	170	247	227	579	576	311	795	216	244	571	290	348	507	391	226	548	565	309	679	704	322	804	271	216	161	937	443	307	295	463	479	658	278	
KO:K19225	rhomboid protease GluP [EC:3.4.21.105]	2775	2028	1149	1030	1666	1920	2227	2556	1548	2522	589	1291	2172	1664	2106	1007	1090	1596	2112	1809	1268	2171	1768	995	2926	1267	1347	983	3294	2398	846	1256	1398	1429	2507	1635	
KO:K19226	cationic peptide transport system substrate-binding protein	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	8	0	0	0	0	0	0	
KO:K19228	cationic peptide transport system permease protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	
KO:K19230	cationic peptide transport system ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19231	fibronectin-binding autotransporter adhesin	5023	1685	917	840	1749	2477	1727	2101	1609	3080	392	3050	1534	1620	1897	1027	838	1649	2498	1228	1119	1806	2054	980	1607	1144	1414	757	2129	1895	353	730	853	728	2035	1486	
KO:K19234	L,D-transpeptidase YnhG	0	6	0	0	8	18	46	0	19	0	0	35	0	13	22	0	7	19	6	24	9	0	5	11	0	10	10	10	0	10	0	9	0	0	6	10	
KO:K19235	L,D-transpeptidase YbiS	51	39	87	326	506	572	164	311	425	100	39	276	116	526	624	50	103	541	74	265	312	74	226	252	21	372	505	345	221	547	44	281	174	76	254	462	
KO:K19237	gingipain K [EC:3.4.22.47]	9	0	0	0	0	0	0	5	0	4	0	4	0	0	0	0	0	0	3	12	0	0	3	0	0	0	0	0	0	0	0	0	5	0	4	0	
KO:K19242	LysR family transcriptional regulator, repressor for citA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19243	NAD+ dependent glucose-6-phosphate dehydrogenase [EC:1.1.1.388]	38	23	31	31	34	63	35	54	30	40	8	16	33	12	47	12	7	42	12	21	11	20	10	5	15	22	33	52	49	38	9	8	30	29	65	64	
KO:K19244	alanine dehydrogenase [EC:1.4.1.1]	4403	2711	1712	1867	2474	2664	3181	3820	1805	4047	1239	1874	3717	2507	3026	1969	1742	2742	2938	3037	1891	3978	3620	2201	3871	2376	2023	1675	4553	3280	1334	2097	2238	2366	3573	3079	
KO:K19246	arachidonate 15-lipoxygenase [EC:1.13.11.33]	0	0	0	0	0	5	0	0	0	0	0	0	0	5	11	0	0	7	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
KO:K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	2057	1440	951	769	1074	1470	1418	1511	895	1805	430	952	1537	1008	1370	808	762	1206	1540	1261	908	743	1209	633	1040	874	978	685	2029	1590	546	847	1053	906	1445	1235	
KO:K19266	lactaldehyde dehydrogenase [EC:1.2.1.22]	0	0	6	0	6	16	14	9	14	5	0	0	10	7	21	4	5	0	0	23	13	14	0	0	0	0	8	11	10	10	0	30	19	5	18	15	
KO:K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	609	288	188	228	491	747	350	545	323	717	80	232	458	467	663	245	227	634	425	411	271	570	448	272	614	343	358	276	668	532	77	349	224	298	612	582	
KO:K19268	methylaspartate mutase epsilon subunit [EC:5.4.99.1]	1477	935	555	292	324	339	799	874	316	1944	324	336	1458	452	526	717	528	399	1334	780	305	1076	1133	361	1562	343	276	200	1220	687	346	357	571	673	900	371	
KO:K19270	mannitol-1-/sugar-/sorbitol-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50]	153	146	51	118	157	275	113	176	154	208	64	61	139	119	166	77	48	188	109	97	41	52	54	33	121	91	97	78	249	192	24	81	62	86	161	134	
KO:K19271	chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	212	270	119	91	88	95	291	267	39	200	46	79	294	109	135	56	86	68	181	162	83	18	179	73	36	90	150	31	539	158	98	84	136	190	386	113	
KO:K19273	streptothricin acetyltransferase [EC:2.3.-.-]	209	121	103	83	77	76	126	329	97	262	36	44	204	104	69	60	89	80	172	111	43	77	89	22	181	83	21	57	490	135	63	50	116	168	310	82	
KO:K19278	aminoglycoside 6'-N-acetyltransferase Ib [EC:2.3.1.82]	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19280	succinyl-CoA:mesaconate CoA transferase [EC:2.8.3.26]	0	0	0	0	6	0	14	0	0	23	0	0	0	0	0	0	0	0	5	0	0	0	0	3	26	8	0	0	0	0	0	0	0	0	0	0	
KO:K19285	FMN reductase (NADPH) [EC:1.5.1.38]	1147	461	240	123	114	118	522	591	279	590	129	175	539	85	165	233	267	65	601	328	61	721	341	100	1071	203	102	119	928	230	187	86	339	313	574	125	
KO:K19286	FMN reductase [NAD(P)H] [EC:1.5.1.39]	633	398	115	108	195	174	262	149	88	485	82	48	334	153	197	247	117	216	266	222	125	367	293	143	421	139	164	84	306	129	133	78	157	143	223	224	
KO:K19290	mannuronan synthase [EC:2.4.1.33]	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
KO:K19291	mannuronan synthase [EC:2.4.1.33]	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19292	alginate biosynthesis protein AlgK	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19293	alginate biosynthesis protein AlgX	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19294	alginate O-acetyltransferase complex protein AlgI	5873	3876	2767	2937	4165	5703	4477	5557	4360	5269	1042	4109	3849	4905	6038	2163	2447	5065	4352	4203	3278	2164	4504	2485	2744	3637	3824	3282	6638	6647	1600	3242	3353	2789	5604	4962	
KO:K19295	alginate O-acetyltransferase complex protein AlgJ	597	365	165	123	206	319	340	381	225	581	79	155	230	267	348	225	140	367	410	204	110	204	354	154	330	170	190	168	374	365	146	168	204	227	292	309	
KO:K19296	alginate O-acetyltransferase complex protein AlgF	73	47	0	0	0	0	23	11	0	21	7	7	14	5	0	0	13	0	46	8	0	56	22	0	80	0	0	0	6	4	0	0	7	0	0	0	
KO:K19299	aminoglycoside 3'-phosphotransferase III [EC:2.7.1.95]	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19300	aminoglycoside 3'-phosphotransferase II [EC:2.7.1.95]	0	0	0	29	51	48	7	29	24	0	0	7	0	55	61	0	0	17	0	0	9	0	19	11	0	23	27	20	20	27	0	18	8	0	30	17	
KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	3958	2374	1223	1132	1487	1976	2379	2544	1455	3469	729	1279	2268	1519	1931	1284	1016	1800	2627	1900	1160	2821	2010	1037	3410	1349	1309	1013	3290	2236	757	1140	1439	1489	2471	1686	
KO:K19303	murein DD-endopeptidase [EC:3.4.-.-]	89	44	44	183	267	174	243	221	123	56	28	99	138	246	289	53	61	259	59	189	155	119	154	121	14	163	191	216	327	201	63	142	114	69	207	239	
KO:K19304	murein DD-endopeptidase [EC:3.4.24.-]	41	40	85	26	28	64	63	80	84	80	16	39	57	16	42	34	54	31	40	55	21	14	39	34	44	82	82	21	84	63	13	36	33	83	93	55	
KO:K19306	18S rRNA (guanine1575-N7)-methyltransferase [EC:2.1.1.309]	13	13	5	0	0	0	12	15	0	0	0	0	8	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	8	3	0	0	7	10	16	0	
KO:K19309	bacitracin transport system ATP-binding protein	0	21	6	9	0	0	46	9	6	57	6	5	23	6	0	0	6	0	42	63	0	0	35	0	9	0	0	32	51	13	28	15	30	16	32	0	
KO:K19310	bacitracin transport system permease protein	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19311	lipase [EC:3.1.1.-]	122	82	97	143	193	304	182	309	168	344	58	155	249	219	208	108	69	276	197	160	131	42	196	144	69	133	219	132	303	287	51	156	160	234	253	278	
KO:K19312	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]	40	76	47	26	0	0	45	14	0	44	10	42	76	52	110	14	11	19	53	68	31	4	41	9	45	41	66	25	30	27	29	0	43	61	46	72	
KO:K19329	WW domain-containing oxidoreductase	0	0	0	48	43	31	0	23	17	0	0	5	4	51	47	0	0	101	0	12	13	0	13	19	0	49	17	10	0	51	0	26	19	0	25	30	
KO:K19333	IclR family transcriptional regulator, KDG regulon repressor	6326	4573	2637	1755	1914	2067	4505	4067	1763	6626	1704	2290	5017	2346	2711	3059	2589	2209	5107	4098	2066	4025	4261	2196	6015	2470	1890	1511	6766	2839	2204	2398	2948	3640	5218	2354	
KO:K19334	biofilm protein TabA	837	487	242	215	353	484	631	680	384	725	51	529	445	504	564	165	318	381	495	418	285	439	406	202	399	482	459	296	815	614	210	335	321	289	676	403	
KO:K19335	TetR/AcrR family transcriptional regulator, repressor for divergent bdcA	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	11	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	
KO:K19336	cyclic-di-GMP-binding biofilm dispersal mediator protein	0	0	0	0	0	17	0	0	15	0	10	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	
KO:K19337	RpiR family transcriptional regulator, carbohydrate utilization regulator	779	342	352	440	488	534	624	717	523	770	127	547	709	564	573	283	506	450	546	608	368	520	580	350	552	539	463	288	901	802	182	385	511	352	872	504	
KO:K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein	252	57	103	487	892	1257	279	357	557	267	146	509	226	951	968	227	162	1120	124	452	540	0	373	296	43	587	880	504	214	897	43	485	198	84	434	1059	
KO:K19339	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator	1484	850	469	664	1195	1315	1065	1301	835	1445	279	604	861	992	1306	475	468	1132	986	821	725	390	997	606	510	804	918	783	1441	1297	250	776	695	503	1136	1223	
KO:K19340	Cu-processing system ATP-binding protein	146	45	82	166	342	423	172	221	228	228	117	70	214	381	308	146	96	391	106	167	224	34	260	210	68	273	314	186	306	337	40	186	115	98	232	401	
KO:K19341	Cu-processing system permease protein	1311	1039	709	917	1294	1611	1288	1488	956	1436	358	627	1190	1296	1540	702	679	1403	937	1091	816	591	1183	858	414	992	1076	685	2144	1551	410	928	782	897	1593	1256	
KO:K19342	copper chaperone NosL	383	329	678	1380	2236	2715	1445	2168	2215	898	269	1991	1186	2462	2944	535	1092	2368	585	1776	1603	798	1419	1229	356	1731	2050	1606	3062	3432	442	1610	1187	1036	2619	2484	
KO:K19343	NosR/NirI family transcriptional regulator, nitrite reductase regulator	0	0	0	0	12	38	0	6	0	9	0	0	0	30	19	0	0	19	0	0	8	0	0	0	0	19	24	0	0	0	0	0	0	0	0	23	
KO:K19344	cytochrome c55X	57	25	70	274	453	620	191	401	478	65	39	166	105	392	523	44	124	451	68	255	232	0	185	210	42	255	414	352	301	571	48	338	205	77	234	510	
KO:K19345	protein NirF	58	61	183	524	737	975	272	548	870	100	44	271	162	687	768	79	125	738	82	288	456	4	276	267	39	470	589	636	536	1062	81	502	383	109	473	702	
KO:K19350	lincosamide and streptogramin A transport system ATP-binding/permease protein	0	0	0	0	5	0	0	0	0	27	0	0	0	12	0	0	0	6	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	11	
KO:K19353	heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]	6	3	0	30	12	44	7	15	33	0	0	0	8	39	42	7	0	37	0	8	3	0	10	0	0	6	20	23	12	71	0	18	9	0	13	25	
KO:K19354	heptose III glucuronosyltransferase [EC:2.4.1.-]	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
KO:K19355	mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]	1294	712	314	177	246	289	522	530	254	1012	167	425	709	210	350	403	355	276	961	389	195	302	518	309	590	285	210	109	719	501	189	142	296	342	533	219	
KO:K19360	nephrocystin-3	216	139	40	19	26	18	128	134	17	229	14	73	100	6	0	112	27	0	118	34	7	154	88	66	97	17	4	9	212	58	22	0	22	90	166	0	
KO:K19367	maspardin	9	4	7	5	6	19	15	37	13	60	14	13	9	11	26	33	11	14	5	6	17	0	13	0	7	16	5	4	46	36	0	16	10	21	32	16	
KO:K19373	DnaJ homolog subfamily C member 28	258	224	135	68	61	34	155	213	72	210	83	39	268	78	67	139	123	49	175	147	60	125	169	97	222	71	47	4	367	104	98	85	119	221	241	59	
KO:K19405	protein arginine kinase [EC:2.7.14.1]	1815	753	340	206	449	611	938	945	497	1614	160	537	905	433	563	405	349	581	1226	555	376	872	783	315	1260	389	393	216	1215	616	153	251	373	473	916	502	
KO:K19411	protein arginine kinase activator	1277	610	287	83	216	331	707	631	242	1142	95	269	526	277	284	221	209	333	770	313	129	669	482	157	844	228	281	146	804	362	102	118	185	311	540	307	
KO:K19412	glutamate--LysW ligase ArgX [EC:6.3.2.-]	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19416	modulator of FtsH protease	65	98	257	834	1023	1524	430	669	1200	127	44	704	211	1374	1437	81	259	1287	156	626	798	88	467	505	43	764	1143	970	712	1894	117	669	441	164	615	1339	
KO:K19418	membrane protein EpsK	35	16	7	6	0	4	26	16	3	11	5	5	18	0	9	9	7	0	26	12	0	0	17	15	4	0	7	0	44	41	0	0	15	22	13	0	
KO:K19419	transmembrane protein EpsG	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	
KO:K19421	polysaccharide biosynthesis protein EpsC	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0	16	0	0	
KO:K19422	glycosyltransferase EpsD [EC:2.4.-.-]	3	3	0	0	0	0	10	5	0	8	0	0	0	0	0	0	0	0	20	6	0	6	0	0	17	0	0	0	4	0	8	0	0	4	5	0	
KO:K19423	glycosyltransferase EpsE [EC:2.4.-.-]	22	17	0	0	5	7	6	15	0	10	10	4	15	0	16	6	0	0	19	0	0	10	4	0	16	0	0	5	48	0	0	12	4	0	0	0	
KO:K19424	glycosyltransferase EpsF [EC:2.4.-.-]	13	0	0	0	5	7	0	5	0	6	0	7	8	0	6	11	15	0	7	3	0	8	4	4	41	0	0	0	4	4	0	0	0	10	9	0	
KO:K19425	glycosyltransferase EpsH [EC:2.4.-.-]	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	
KO:K19426	pyruvyl transferase EpsI [EC:2.-.-.-]	6	0	0	0	0	0	6	4	0	0	0	0	6	0	0	8	3	0	0	10	0	0	0	0	0	3	0	0	7	0	0	0	0	0	4	0	
KO:K19427	glycosyltransferase EpsJ [EC:2.4.-.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K19428	sugar transferase EpsL [EC:2.-.-.-]	1065	744	424	300	415	484	782	773	263	864	146	356	848	438	557	352	375	390	770	593	316	439	502	239	554	402	287	232	1240	513	302	341	568	550	899	369	
KO:K19429	acetyltransferase EpsM [EC:2.3.1.-]	640	417	164	71	135	93	359	384	50	428	94	148	455	129	115	208	194	97	445	296	135	263	225	91	274	180	82	40	693	170	168	152	214	267	518	100	
